11/03/2017 02:03:15 PM preworker.prepairMaps     INFO     extension: Output Leaf Biomass
11/03/2017 02:03:15 PM preworker.prepairMaps     INFO     output: Species Biomass Map: fraxnigr
11/03/2017 02:03:15 PM preworker.prepairMaps     INFO     prepair year = 0
11/03/2017 02:03:15 PM preworker.prepairMaps     INFO     prepair year = 10
11/03/2017 02:03:15 PM preworker.prepairMaps     INFO     prepair year = 20
11/03/2017 02:03:16 PM preworker.prepairMaps     INFO     prepair year = 30
11/03/2017 02:03:16 PM preworker.prepairMaps     INFO     prepair year = 40
11/03/2017 02:03:16 PM preworker.prepairMaps     INFO     prepair year = 50
11/03/2017 02:03:16 PM preworker.prepairMaps     INFO     prepair year = 60
11/03/2017 02:03:16 PM preworker.prepairMaps     INFO     prepair year = 70
11/03/2017 02:03:16 PM preworker.prepairMaps     INFO     prepair year = 80
11/03/2017 02:03:16 PM preworker.prepairMaps     INFO     prepair year = 90
11/03/2017 02:03:17 PM preworker.prepairMaps     INFO     prepair year = 100
11/03/2017 02:03:17 PM landis.tiler              DEBUG    Start tiling process with multiprocessing
11/03/2017 02:03:21 PM landis.tiler              DEBUG    End tiling process with multiprocessing
11/03/2017 02:03:21 PM preworker.prepairMaps     INFO     End prepairing Map Output [time: 100.766000032 sec]
11/03/2017 02:03:21 PM output.saveMetadata       INFO     Save Metadata as JSON files
11/03/2017 02:03:21 PM output.copyWebbase        INFO     Copy webbase to output directory
11/03/2017 02:03:22 PM output.updateWebPrefs     INFO     Update web settings file
11/03/2017 02:03:22 PM landis.main               INFO     End of LANDIS-II PreProcTool.
