Time,Ecoregion,EcoregionIndex,NumSites,SppBiomass_abiebals,SppBiomass_acernegu,SppBiomass_acerrubr,SppBiomass_acersacc,SppBiomass_acerspic,SppBiomass_betualle,SppBiomass_betupapy,SppBiomass_celtis,SppBiomass_fraxamer,SppBiomass_fraxnigr,SppBiomass_fraxpenn,SppBiomass_larilari,SppBiomass_ostrvirg,SppBiomass_piceglau,SppBiomass_picemari,SppBiomass_pinubank,SppBiomass_pinuresi,SppBiomass_pinustro,SppBiomass_popubals,SppBiomass_popudelt,SppBiomass_popugran,SppBiomass_poputrem,SppBiomass_prunpens,SppBiomass_prunsero,SppBiomass_prunvirg,SppBiomass_queralba,SppBiomass_querelli,SppBiomass_quermacr,SppBiomass_querrubr,SppBiomass_salix,SppBiomass_thujocci,SppBiomass_tiliamer,SppBiomass_ulmuamer,SppBiomass_ulmurubr,
0, inactiv, 0, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, MN101, 1, 10773, 134.546101751162, 9.24952233460668, 288.351339992635, 236.30237082263, 0.00446653388219989, 14.6821580839215, 374.652996385069, 0, 0.0644924327057517, 1618.79648761825, 20.7320383952253, 150.6342719303, 12.3794804835711, 282.221083648931, 194.568392024204, 43.460042215374, 195.454702164506, 37.0147314911753, 451.979763487438, 0, 52.258143203411, 1078.65665189029, 0.0546471215462957, 20.3786673245297, 0.0434186217801037, 2.71596430855785, 6.44406034164549, 275.165112429073, 167.312058291129, 1.51453287267512, 190.871179825547, 191.678653910733, 224.570062951237, 0, 
0, MN102, 2, 8590, 102.021974980706, 1.15085156477372, 146.008453880061, 112.397502706437, 0.0467967733931625, 4.67038756471574, 653.145140326634, 0, 0.93270916655677, 155.611238399235, 12.4645534863988, 58.9406976986264, 39.7979336322256, 145.751997935925, 112.029561922853, 72.416054969228, 218.252709133162, 84.621928417308, 286.930748123506, 0, 187.892377355573, 1181.35554048936, 0.36542556729944, 7.16389702829132, 0.35479620019271, 1.74737360180465, 4.48975295043519, 193.213786715595, 69.3925496919608, 2.70005035933294, 55.3916528486401, 104.495672412024, 71.4104522165514, 0.0366868433214039, 
0, MN103, 3, 8809, 111.360543358108, 4.15745716352633, 184.426288903754, 51.8568778608021, 0.126831508519119, 3.5961437418047, 591.425847440532, 0, 0.0421578810777685, 315.208615057395, 13.0416439815227, 77.5936936802755, 17.8122716490778, 182.184468032797, 132.677724452332, 78.9601501965444, 279.808893265011, 49.4583507437808, 255.059705253356, 0.117494761328081, 160.726621958871, 1011.2624229556, 0.866982152992757, 11.962036804899, 0.137556447115615, 0, 9.62984723695116, 186.468682809536, 64.6294956629495, 1.34000585622936, 145.109284615622, 79.2482991360931, 102.870944413415, 0.0783123943507705, 
0, MN104, 4, 5138, 197.163130074542, 0.11796289475895, 180.131213140284, 92.8841887073509, 0.270130669110106, 6.76567412926187, 501.55107469587, 0, 0, 268.464339550667, 4.96349696899119, 123.593008636083, 10.9310876178853, 344.839895466693, 189.557836555121, 177.223527909068, 1256.96439822389, 322.420464958556, 228.703722349815, 0, 232.471011083476, 1024.09243065302, 0.124873275560087, 9.41141746108195, 0.879984019562724, 13.1869368859421, 14.5859883190733, 101.054182759423, 84.1889338420959, 1.71203546757919, 180.874518884857, 109.868149804531, 48.0451168997272, 0.0247501478718616, 
0, MN200, 5, 7713, 181.848760368573, 6.383999961399, 297.951333887611, 231.055965111504, 0.0103213201001292, 2.67038850946277, 485.327129104463, 0, 4.46943325664412, 575.278733812231, 13.2227524687433, 125.789084571137, 45.9399653281063, 113.951494258216, 151.360630403214, 38.5311412853319, 236.184675751069, 74.9777449503122, 215.670863747149, 0.143110562372375, 111.744740392546, 1026.69471850288, 0.0745231898458771, 7.27455387241596, 0.93651509526081, 4.08270644696479, 9.96508839707515, 285.441462374284, 116.399668587331, 0.884014662301573, 109.984839211514, 223.441955522883, 102.218445212959, 0, 
0, MN201, 6, 42783, 160.849524712893, 2.01873530119562, 295.189582215005, 336.946851157513, 0.0639697677348023, 2.79611535532969, 451.604196369561, 0, 3.62156699394396, 590.601384984748, 15.0218545565684, 154.475317432851, 36.132088505536, 149.790595373588, 154.47191321309, 44.1463649881629, 295.212312714815, 104.399113423197, 203.382665574371, 0.331461308923813, 104.10430262639, 996.331757807475, 0.242616085897719, 10.522341950652, 0.758227365915207, 6.989020376997, 15.3012364022409, 378.098511320669, 165.035785566001, 0.941050053233533, 130.87059193867, 438.981005295645, 108.081603001794, 0.0315664949544841, 
0, MN202, 7, 17504, 148.586110792877, 3.70810154281979, 138.467575848647, 230.482254382243, 0.00395550945232294, 3.24706975110488, 416.547280255871, 0, 1.76964783886451, 565.018902512747, 25.3447341211004, 319.582854517635, 16.3052841344307, 119.94823278849, 346.422879514497, 58.5192401104043, 184.585169270444, 53.624717041169, 203.285126840829, 1.28441177730804, 54.4769495849853, 684.543465171658, 0.0353115972070197, 8.57900780254134, 0.260773613994475, 13.2688415848141, 7.93176829705944, 181.850365677062, 77.5941301220296, 1.34942305545702, 162.102309951399, 243.33515952928, 147.455440739718, 0.00857270308778752, 
0, MN203, 8, 1202, 185.297691845061, 0.52887927672629, 154.419213991594, 255.854557310285, 0, 1.10791266976101, 422.516204244979, 0, 0, 426.902965361584, 13.111932015657, 94.4490036734329, 4.85699335945624, 99.6656888812632, 118.400793469686, 25.1147467665585, 348.705525510918, 47.3626395303279, 314.724194137903, 0, 54.1411475564001, 1082.00133968074, 0, 14.0621609045146, 0.270017743110657, 0, 3.94060708044373, 146.075454623053, 21.14185801679, 0.440481836506214, 67.0155134407335, 266.379513427937, 74.6218849474102, 0, 
0, MN204, 9, 14335, 128.507806693198, 0.666112580846568, 166.781301659809, 157.855798213175, 0.0171198588944413, 3.27097503481154, 413.629494024845, 0, 2.08830931297278, 204.931280842765, 11.5788230347475, 120.276261646323, 18.2384856288925, 85.6035079713894, 179.590995414622, 104.530837792622, 522.379215137976, 113.692065727998, 111.772939127299, 0.3957399036313, 92.1913586662088, 684.311061446194, 0.19702663067371, 4.85671519162059, 0.405291284598413, 2.21044044986934, 5.97962704602958, 169.652640930751, 83.9826015029338, 1.18506267588855, 98.9548932977949, 191.627010356902, 52.0895734482956, 0.00842223525005723, 
