Time,InitRow,InitColumn,InitFuel,InitPercentConifer,SizeOrDuration,SizeBin,Duration,FireSeason,WindSpeed,WindDirection,FFMC,BUI,PercentCuring,ISI,FWI,TotalSites,CohortsKilled,MeanSeverity,
1, 878, 67, 2, 100, 3.05323973613467, 0, 3.26761436740338, Fall, 18.0438084, 276.05414, 89, 200, 100, 4, 40.0483529748036, 1, 8, 2.5, 
1, 813, 25, 2, 77, 3.05290181532216, 0, 3.85849062449653, Summer, 20.7429552, 86.7867, 88, 132, 51, 5, 34.8051698964443, 1, 10, 2.5, 
1, 832, 137, 4, 100, 3.13538903824521, 0, 2.31318288446484, Fall, 24.5793618, 264.90213, 89, 206, 100, 6, 47.3809689679761, 1, 5, 2.5, 
1, 901, 173, 2, 76, 3.12088083492036, 0, 5.48255465451678, Fall, 13.15857996, 160.05234, 87, 209, 100, 3, 26.2405862435612, 1, 11, 2, 
1, 852, 346, 2, 70, 3.16904958114028, 0, 9.18029405816243, Summer, 15.25306104, 59.88577, 86, 155, 51, 2, 24.3247091847686, 1, 12, 2, 
1, 840, 363, 2, 82, 3.08236160593578, 0, 15.2800113105513, Fall, 13.15857996, 160.05234, 87, 209, 100, 1, 26.2405862435612, 1, 13, 1.5, 
1, 873, 113, 2, 74, 3.0866768784035, 0, 8.33987234357309, Summer, 7.38471456, 120.17853, 88, 117, 51, 3, 21.377671052511, 1, 10, 2, 
1, 854, 347, 2, 70, 3.64789265010932, 0, 12.6650174684236, Summer, 7.801506, 125.44983, 88, 116, 51, 2, 21.7751792575447, 1, 12, 1.5, 
1, 902, 157, 15, 79, 3.12474720451337, 0, 6.6276603815682, Fall, 25.1289756, 224.834484, 88, 207, 100, 3, 42.9794375964849, 1, 14, 2, 
1, 846, 68, 6, 74, 3.12722570696305, 0, 5.44062944503507, Summer, 15.7350276, 130.87155, 88, 159, 51, 4, 29.6387675482654, 1, 6, 2, 
1, 866, 311, 2, 73, 3.45513643974197, 0, 8.9053058022152, Summer, 9.12414024, 314.85147, 89, 133, 51, 2, 24.8107403458954, 1, 7, 2, 
1, 866, 89, 14, 100, 3.04439822024185, 0, 2.59580269603369, Summer, 25.29281052, 357.06703, 89, 67, 51, 6, 33.5709757477819, 1, 16, 2.5, 
1, 960, 571, 6, 100, 3.01450379894709, 0, 9.51832525056022, Summer, 9.2746224, 359.0079, 87, 156, 51, 2, 22.0532918074151, 1, 11, 2, 
1, 893, 162, 2, 75, 3.13573698331469, 0, 9.61317486656571, Spring, 23.98435776, 132.5945, 86, 19, 50, 4, 11.9732895966838, 1, 5, 0.5, 
1, 824, 42, 2, 73, 3.4573978361167, 0, 7.2607904088595, Fall, 19.3518108, 159.34253, 87, 203, 100, 3, 34.3498224607857, 1, 12, 2, 
1, 920, 400, 4, 100, 3.02580968758991, 0, 9.84282610183496, Summer, 8.96012892, 111.5109, 87, 196, 51, 2, 24.218483177224, 1, 2, 2, 
1, 907, 22, 5, 100, 3.25249457911732, 0, 323.229122883, Summer, 6.56426952, 272.246376, 88, 119, 51, 2, 21.0661579243367, 1, 2, 0.5, 
1, 809, 46, 14, 100, 3.00492352354816, 0, 6.00901947276699, Summer, 13.88132856, 81.30527, 88, 171, 51, 3, 29.2473625896432, 1, 16, 2, 
1, 964, 411, 6, 100, 3.28377616311337, 0, 11.415768093933, Summer, 6.74309664, 155.695, 87, 154, 51, 1, 19.931185951126, 1, 9, 2, 
1, 876, 170, 2, 80, 3.26953277206414, 0, 8.15324646835763, Summer, 12.31679376, 226.36386, 87, 185, 51, 2, 26.4069893427466, 1, 10, 2, 
1, 903, 143, 14, 82, 3.35540170158766, 0, 14.1628344827575, Summer, 6.4812564, 145.03687, 87, 147, 51, 1, 19.4332997941644, 1, 26, 1.5, 
1, 926, 96, 2, 100, 3.0050286349258, 0, 9.28755477161313, Summer, 12.22741656, 154.21292, 86, 150, 51, 2, 22.8520699460677, 1, 4, 2, 
1, 948, 252, 2, 100, 3.33590288169664, 0, 4.26539012945891, Fall, 20.78114616, 158.21735, 87, 208, 100, 3, 34.3494310327662, 1, 8, 2.5, 
1, 922, 516, 2, 83, 3.23806008183349, 0, 8.73098780963638, Summer, 20.81946096, 133.10324, 88, 149, 51, 2, 36.9612558956421, 1, 7, 2, 
1, 862, 39, 2, 82, 3.30924625026679, 0, 13.4395518914362, Fall, 5.4463482, 114.91254, 86, 205, 100, 1, 18.6475738420987, 1, 14, 1.5, 
1, 687, 186, 14, 100, 3.08840408678694, 0, 4.41470163086278, Fall, 14.275107, 103.11505, 89, 202, 100, 3, 34.048184425896, 1, 16, 2.5, 
1, 940, 483, 4, 74, 3.16269315858287, 0, 6.66360672200895, Summer, 15.7435146, 103.54324, 88, 190, 51, 3, 31.4767550207879, 1, 5, 2, 
1, 866, 298, 2, 74, 3.00278226943742, 0, 6.24459054246664, Fall, 21.21042492, 168.0453, 87, 208, 100, 3, 34.6710157565479, 1, 11, 2, 
1, 857, 35, 2, 81, 3.19901517265004, 0, 3.79593435478437, Fall, 6.35802156, 203.407139, 89, 198, 100, 4, 26.7430029027894, 1, 6, 2.5, 
1, 131, 646, 2, 84, 51.8036734414467, 0, 6.65517126073151, Summer, 24.8921352, 62.37881, 86, 166, 51, 3, 33.7445766975718, 1, 14, 2, 
1, 170, 807, 3, 100, 4.18804053318789, 0, 12.7558176946345, Summer, 22.1925276, 12.3402, 87, 149, 51, 4, 34.8509013942079, 1, 14, 1.5, 
1, 213, 811, 2, 82, 20.8401240036138, 0, 13.3027706398004, Summer, 14.89247064, 4.44911000000002, 87, 178, 51, 1, 28.3176374283731, 1, 17, 2, 
1, 144, 736, 2, 81, 48.1825433112406, 0, 43.34106794439, Summer, 9.23775264, 14.3182, 88, 137, 51, 4, 24.3847449094118, 10, 88, 3.36, 
1, 434, 789, 2, 76, 11.4367260987427, 0, 8.9683294856204, Fall, 6.5423142, 198.641115, 89, 207, 100, 2, 26.3543376024258, 1, 7, 2, 
1, 912, 620, 2, 100, 9.4300197180438, 0, 5.46878168460174, Fall, 19.652409, 163.28308, 86, 207, 100, 3, 30.8109461367747, 1, 2, 2, 
1, 480, 914, 2, 85, 16.6259762232745, 0, 3.40211806493095, Summer, 14.69080656, 58.96777, 88, 176, 51, 5, 31.5216367572595, 1, 12, 2.5, 
1, 467, 808, 2, 79, 29.4408412073146, 0, 14.8255492397089, Spring, 15.881697, 151.27313, 87, 39, 50, 2, 13.92131358758, 1, 7, 1.5, 
1, 140, 630, 2, 100, 14.7267142908063, 0, 6.50218033299951, Summer, 11.49968988, 130.51636, 88, 156, 51, 2, 26.1680695948781, 1, 4, 2, 
1, 208, 811, 1, 100, 43.1503961499171, 0, 27.9782914050052, Fall, 22.0857156, 157.589, 86, 213, 100, 3, 33.8652348559859, 1, 1, 0.5, 
1, 471, 854, 6, 100, 12.5539983723219, 0, 6.77882787585838, Summer, 16.54274268, 348.26971, 89, 184, 51, 5, 34.8344406455112, 2, 6, 3.33, 
1, 193, 797, 4, 100, 8.74863690903913, 0, 6.58113323703211, Fall, 17.4507804, 76.5873, 86, 212, 100, 2, 28.8047279204113, 1, 4, 2, 
1, 421, 801, 2, 85, 13.2621046795805, 0, 2.69759631081608, Summer, 17.68808772, 27.48184, 89, 175, 51, 6, 37.5392760228106, 1, 5, 2.5, 
1, 253, 766, 2, 100, 75.3258894301805, 0, 70.9391448036416, Summer, 11.4948144, 357.17517, 88, 171, 51, 4, 27.8245046210957, 12, 60, 3.69, 
1, 888, 552, 2, 100, 14.9688053253886, 0, 8.22221082985368, Summer, 14.04504972, 53.52826, 86, 167, 51, 2, 23.7965621511066, 1, 2, 2, 
1, 247, 828, 2, 100, 96.1330396368825, 0, 30.5616646359488, Summer, 4.42094184, 107.39856, 88, 160, 51, 2, 21.4445280970878, 2, 18, 2.67, 
1, 195, 713, 6, 100, 13.0207372081641, 0, 7.19830122774822, Fall, 6.74410464, 280.31985, 89, 202, 100, 2, 26.493449658042, 1, 18, 2, 
1, 182, 808, 2, 100, 21.2467868517666, 0, 6.81524797934731, Summer, 16.0801812, 32.28023, 86, 172, 51, 2, 27.0758066344868, 1, 12, 2, 
1, 311, 800, 2, 85, 18.0321129050142, 0, 16.5472490473393, Summer, 14.16888972, 303.853935, 88, 183, 51, 4, 31.325311216612, 2, 14, 2.67, 
1, 424, 890, 2, 84, 24.9957093984741, 0, 12.9811487248674, Fall, 24.101064, 266.57019, 89, 205, 100, 11, 46.073905959822, 3, 45, 3.5, 
1, 853, 590, 6, 85, 10.9916161826596, 0, 5.17336080357276, Summer, 17.4531006, 343.30406, 88, 158, 51, 3, 32.6518654099514, 1, 8, 2, 
1, 157, 818, 2, 73, 16.6275923783152, 0, 13.3585729250093, Summer, 22.78834812, 8.01656000000003, 88, 151, 51, 7, 38.1506075660336, 3, 49, 3.75, 
1, 417, 878, 2, 69, 6.65932273726262, 0, 2.79188176112896, Fall, 15.0200928, 16.98328, 89, 201, 100, 6, 34.9141853749834, 1, 9, 2.5, 
1, 495, 434, 6, 100, 45.2965404033324, 0, 15.6387480252323, Spring, 6.9569658, 248.2949, 87, 40, 50, 1, 10.320863127582, 1, 8, 1.5, 
1, 396, 267, 2, 100, 27.2261915248983, 0, 15.3933303604063, Summer, 13.4764866, 165.58084, 88, 178, 51, 4, 29.5341212628755, 3, 15, 3, 
1, 507, 584, 2, 100, 50.1856831295396, 0, 5.67939357955763, Summer, 13.57312932, 272.98106, 88, 183, 51, 3, 29.8956941935675, 1, 6, 2, 
1, 389, 198, 1, 100, 5.748916384707, 0, 48.6288324706045, Fall, 6.2509122, 342.44409, 89, 201, 100, 2, 25.2403783861718, 1, 12, 0.5, 
1, 263, 22, 2, 100, 22.2047630254666, 0, 5.50120799529671, Summer, 17.0751816, 67.50755, 87, 162, 51, 3, 30.245184516704, 1, 5, 2, 
1, 293, 474, 5, 62, 11.2186886177857, 0, 73.5312564053041, Spring, 15.881697, 151.27313, 87, 39, 50, 3, 13.92131358758, 1, 5, 0.5, 
1, 781, 426, 2, 100, 7.01842429635244, 0, 8.29962820688859, Summer, 5.23950084, 340.96558, 89, 190, 51, 2, 24.0057764687505, 1, 4, 2, 
1, 229, 648, 2, 73, 3.25999463812996, 0, 2.19202011738574, Summer, 17.254962, 41.80708, 89, 175, 51, 8, 36.5120900046089, 1, 10, 2.5, 
1, 406, 689, 6, 100, 17.0282386915593, 0, 13.3965460379341, Fall, 6.89487624, 153.48837, 86, 209, 100, 1, 19.1456444779188, 1, 8, 1.5, 
1, 118, 605, 6, 100, 33.9008694101068, 0, 4.31301045050376, Summer, 15.1461144, 15.90811, 89, 144, 51, 3, 33.130846342165, 1, 5, 2.5, 
1, 506, 150, 5, 100, 12.37510085701, 0, 41.2592399808334, Fall, 21.21042492, 168.0453, 87, 208, 100, 4, 34.6710157565479, 1, 4, 0.5, 
1, 228, 635, 5, 100, 12.2566212277632, 0, 42.4015665156641, Summer, 18.2110032, 31.84338, 88, 164, 51, 4, 34.9422449858048, 1, 1, 0.5, 
1, 242, 436, 2, 100, 29.9934325764818, 0, 6.36476608587012, Summer, 12.01642524, 328.40236, 88, 168, 51, 2, 27.3767707592021, 1, 12, 2, 
1, 433, 498, 6, 100, 5.68839108120153, 0, 8.08466537103616, Fall, 5.526414, 251.13423, 89, 203, 100, 2, 25.3841403920746, 1, 9, 2, 
1, 62, 465, 2, 73, 3.52404246996785, 0, 5.30312991984167, Summer, 18.99223704, 277.216446, 88, 186, 51, 4, 37.0513084479351, 1, 6, 2, 
1, 344, 91, 2, 100, 9.48311378370293, 0, 14.3822508761531, Spring, 8.02455048, 268.85296, 87, 42, 50, 2, 11.5831474785167, 1, 7, 1.5, 
1, 434, 506, 6, 100, 3.18640749839063, 0, 5.01517318206789, Summer, 15.52033584, 6.44092999999998, 88, 167, 51, 3, 29.9354929452088, 1, 6, 2, 
1, 688, 571, 1, 100, 37.8374227112727, 0, 28.9373537542327, Summer, 18.981954, 320.96533, 87, 146, 51, 3, 32.2830097580491, 1, 1, 0.5, 
1, 667, 90, 2, 80, 14.6793695270081, 0, 8.43699829015472, Fall, 13.15857996, 160.05234, 87, 209, 100, 2, 26.2405862435612, 1, 8, 2, 
1, 616, 574, 2, 85, 6.27185367590959, 0, 10.0118651758265, Summer, 10.46443644, 35.57193, 87, 193, 51, 2, 23.4140398146229, 1, 5, 2, 
1, 359, 457, 15, 79, 179.829579103179, 0, 175.952922595197, Summer, 5.23950084, 340.96558, 89, 190, 51, 5, 24.0057764687505, 51, 664, 3.94, 
1, 415, 219, 2, 83, 47.8738432338171, 0, 45.5378740997437, Spring, 17.8110954, 18.51596, 87, 56, 50, 4, 18.9513264199822, 4, 28, 3.2, 
1, 251, 321, 2, 100, 18.1889484653273, 0, 14.0234133812553, Summer, 19.18020816, 150.08975, 88, 165, 51, 6, 36.4570713891374, 3, 14, 3.5, 
1, 425, 537, 6, 100, 193.944183694731, 0, 168.2529548703, Spring, 14.6874492, 152.81024, 86, 38, 50, 4, 12.3405418525842, 6, 51, 1.14, 
1, 28, 430, 2, 100, 8.27216569110758, 0, 8.78642405532701, Spring, 24.47222256, 197.1372, 86, 20, 50, 4, 13.1399062090632, 1, 7, 1.5, 
1, 87, 535, 2, 72, 6.56209598589556, 0, 12.2080669870029, Spring, 11.78080884, 133.61273, 88, 34, 50, 3, 12.4472182824013, 1, 6, 0.5, 
1, 379, 667, 6, 100, 15.0731191750252, 0, 11.9167497619232, Summer, 15.2772768, 72.20686, 89, 203, 51, 6, 34.3544150765253, 3, 25, 3.75, 
1, 148, 61, 2, 100, 5.54008944578234, 0, 7.68945822344557, Fall, 6.2509122, 342.44409, 89, 201, 100, 2, 25.2403783861718, 1, 2, 2, 
1, 212, 461, 2, 72, 9.34914372695634, 0, 5.61457353633446, Fall, 14.592222, 284.9348, 89, 204, 100, 3, 34.9760312321463, 1, 7, 2, 
1, 565, 366, 2, 100, 92.0180768600023, 0, 5.07230094035287, Summer, 15.52033584, 6.44092999999998, 88, 167, 51, 3, 29.9354929452088, 1, 8, 2, 
1, 776, 319, 2, 84, 8.23792164436573, 0, 22.1491041693814, Spring, 13.40761284, 191.877796, 87, 37, 50, 1, 12.9130186319669, 1, 6, 0.5, 
1, 322, 458, 2, 85, 15.2541866778475, 0, 8.48465242456078, Fall, 6.74410464, 280.31985, 89, 202, 100, 2, 26.493449658042, 1, 12, 2, 
1, 209, 156, 6, 100, 959.539130694642, 0, 947.857719321165, Summer, 12.92220252, 0.25667999999996, 89, 175, 51, 7, 32.0819701123669, 241, 1656, 3.14, 
1, 125, 323, 2, 100, 13.1937778270654, 0, 5.49334007548752, Summer, 17.0751816, 67.50755, 87, 162, 51, 3, 30.245184516704, 1, 19, 2, 
1, 357, 269, 2, 71, 91.1081453063369, 0, 90.7733296531591, Spring, 14.84323812, 7.04538000000002, 86, 52, 50, 3, 15.2671606814355, 4, 33, 1.2, 
1, 383, 691, 6, 100, 11.4260535088665, 0, 7.1694898601237, Summer, 10.1696886, 6.68768, 88, 190, 51, 2, 27.1835116118738, 1, 5, 2, 
1, 430, 488, 6, 100, 162.836823785656, 0, 158.118439341228, Fall, 25.1289756, 224.834484, 88, 207, 100, 13, 42.9794375964849, 26, 174, 2.85, 
1, 620, 145, 2, 81, 5.37166557565763, 0, 23.7905267816643, Spring, 14.14603368, 170.22638, 88, 28, 50, 1, 13.1597797224087, 1, 4, 0.5, 
1, 262, 349, 6, 100, 19.6529219347988, 0, 18.8752324798046, Spring, 15.881697, 151.27313, 87, 39, 50, 4, 13.92131358758, 2, 10, 2.67, 
1, 452, 546, 6, 100, 20.0437854359607, 0, 19.3942731686263, Spring, 15.1647372, 358.35098, 87, 30, 50, 3, 12.378756170972, 2, 10, 2, 
1, 713, 281, 5, 100, 4.57881707591876, 0, 878.962968661808, Fall, 5.67400716, 6.14508000000001, 86, 209, 100, 1, 18.8654451373384, 1, 0, 0.5, 
1, 571, 92, 6, 100, 46.9080338822467, 0, 45.6708518632689, Summer, 12.54352176, 8.17330000000004, 88, 198, 51, 4, 30.2449810396667, 6, 78, 3.29, 
1, 213, 315, 5, 100, 5.03260113991891, 0, 259.662823511689, Fall, 4.13948124, 311.65182, 89, 200, 100, 2, 23.2955643717487, 1, 0, 0.5, 
1, 144, 620, 2, 100, 6.10069131124722, 0, 6.02280321351081, Summer, 11.61641448, 263.55689, 89, 82, 51, 3, 23.1802051082831, 1, 6, 2, 
1, 694, 480, 2, 100, 67.504814794216, 0, 41.8251134475242, Fall, 21.21042492, 168.0453, 87, 208, 100, 6, 34.6710157565479, 4, 25, 3, 
1, 702, 619, 2, 100, 79.8538635331494, 0, 5.70905616210671, Summer, 13.6709604, 102.11737, 88, 163, 51, 3, 29.0531294868425, 1, 3, 2, 
1, 233, 160, 2, 100, 11.2046283689704, 0, 7.21558118430385, Summer, 7.64701992, 112.0844, 89, 145, 51, 2, 26.2091020915502, 1, 7, 2, 
1, 426, 637, 2, 100, 11.6037368529522, 0, 4.74223481214888, Fall, 21.43274868, 156.43866, 86, 207, 100, 3, 32.8833780488341, 1, 6, 2, 
1, 667, 626, 2, 76, 25.4766438119961, 0, 18.5803020775388, Summer, 11.15074368, 47.60185, 88, 129, 51, 1, 26.1449251547763, 1, 15, 1.5, 
1, 630, 276, 2, 79, 5.08932140504887, 0, 7.93826880075521, Summer, 9.13459464, 191.187107, 89, 187, 51, 2, 27.3182262183946, 1, 16, 2, 
1, 539, 512, 2, 82, 14.8517720195768, 0, 8.86294554547156, Fall, 6.523767, 323.1799, 89, 204, 100, 2, 26.4318135403207, 1, 5, 2, 
1, 477, 254, 4, 100, 10.4573947911185, 0, 4.82192828616951, Summer, 13.60441224, 7.90924000000001, 89, 153, 51, 3, 30.2890095053946, 1, 5, 2, 
1, 782, 365, 2, 100, 9.39328412833689, 0, 4.0105564895676, Summer, 21.8576628, 4.79637000000002, 87, 140, 51, 4, 35.0716439457439, 1, 7, 2.5, 
1, 169, 235, 6, 100, 13.4853121062257, 0, 6.14109136010046, Summer, 16.37249904, 39.11488, 87, 103, 51, 3, 23.6005857897964, 1, 4, 2, 
1, 692, 304, 6, 100, 6.00427571176153, 0, 9.0785089688346, Spring, 18.3906252, 46.77481, 86, 35, 50, 3, 14.1918269966567, 1, 7, 2, 
1, 692, 469, 2, 100, 12.1834575456122, 0, 7.53362367807495, Fall, 6.523767, 323.1799, 89, 204, 100, 2, 26.4318135403207, 1, 6, 2, 
1, 71, 388, 1, 100, 10.4515733607542, 0, 54.3070574489766, Fall, 4.13948124, 311.65182, 89, 200, 100, 2, 23.2955643717487, 1, 3, 0.5, 
1, 276, 217, 6, 100, 17.5521785726308, 0, 13.6776602165498, Summer, 22.8660264, 7.39732000000004, 87, 137, 51, 6, 34.2859109251186, 3, 12, 3.75, 
1, 211, 437, 15, 72, 4.944081996111, 0, 8.26023205576875, Spring, 21.26141496, 10.80804, 87, 33, 50, 4, 16.0017869965132, 1, 9, 1.5, 
1, 168, 144, 2, 100, 7.25919839053191, 0, 3.61218148852189, Fall, 16.2977796, 287.71874, 89, 202, 100, 4, 35.7395738851352, 1, 5, 2.5, 
1, 238, 266, 2, 83, 4.48896928763089, 0, 13.3741415072933, Spring, 25.188138, 111.24335, 86, 19, 50, 3, 12.7211774253367, 1, 7, 0.5, 
1, 608, 479, 2, 100, 12.8598154328275, 0, 8.99110033183077, Summer, 7.801506, 125.44983, 88, 116, 51, 2, 21.7751792575447, 1, 7, 2, 
1, 170, 469, 2, 100, 6.26222104489381, 0, 3.87586897546985, Summer, 19.224162, 207.088661, 88, 179, 51, 4, 35.7803788339628, 1, 6, 2.5, 
1, 180, 135, 6, 100, 13.1060138294287, 0, 4.07510576112032, Summer, 21.1902732, 33.30363, 87, 195, 51, 4, 36.2257847776305, 1, 5, 2.5, 
1, 750, 379, 2, 100, 3.9105778776601, 0, 7.0324874048086, Fall, 13.15857996, 160.05234, 87, 209, 100, 2, 26.2405862435612, 1, 7, 2, 
1, 338, 140, 2, 100, 9.67092250769194, 0, 7.0586368230407, Summer, 10.5933096, 224.725346, 88, 186, 51, 2, 26.0754322417448, 1, 2, 2, 
1, 218, 223, 2, 79, 6.98811162395129, 0, 9.96746261047118, Fall, 13.7606436, 160.50916, 86, 206, 100, 2, 26.1631865832272, 1, 7, 2, 
1, 611, 548, 1, 100, 24.4015433683837, 0, 47.6134062931893, Fall, 6.523767, 323.1799, 89, 204, 100, 2, 26.4318135403207, 1, 1, 0.5, 
1, 318, 710, 2, 71, 19.6641421763351, 0, 5.99332956913489, Spring, 24.0569928, 17.99538, 87, 45, 50, 4, 21.7473969319226, 1, 10, 2, 
1, 485, 587, 6, 100, 8.75026975052006, 0, 6.92408409659281, Fall, 16.73790624, 281.22287, 89, 205, 100, 5, 37.5392098052381, 2, 16, 3.33, 
1, 215, 69, 2, 100, 17.1027752173451, 0, 3.13779009810084, Summer, 29.4725304, 341.67032, 88, 207, 51, 9, 49.5389335365926, 2, 16, 3.33, 
1, 557, 500, 2, 100, 69.5046584263714, 0, 67.9892621905077, Summer, 24.90752664, 0.161560000000009, 89, 69, 51, 12, 31.8044363767532, 14, 123, 4.4, 
1, 218, 400, 2, 80, 16.8193993095955, 0, 6.53180840100934, Summer, 12.29261184, 219.708817, 87, 188, 51, 3, 25.8401444881922, 1, 8, 2, 
1, 385, 557, 2, 82, 8.4730518831541, 0, 3.93247857552493, Summer, 22.00765104, 63.18352, 88, 165, 51, 4, 37.0137848273962, 1, 12, 2.5, 
1, 326, 460, 4, 100, 14.4662775139478, 0, 3.03533054232199, Summer, 24.6850038, 350.76927, 88, 73, 51, 5, 30.919515691265, 1, 3, 2.5, 
1, 425, 673, 6, 100, 35.2955694510349, 0, 25.5821129496299, Summer, 25.3368288, 355.39272, 90, 69, 51, 12, 36.6994416736542, 4, 20, 4, 
1, 517, 475, 4, 75, 46.962370677569, 0, 31.1112748488745, Summer, 9.13459464, 191.187107, 89, 187, 51, 4, 27.3182262183946, 3, 32, 3, 
1, 431, 581, 2, 100, 8.38595843921459, 0, 2.59662630214415, Fall, 25.1289756, 224.834484, 88, 207, 100, 5, 42.9794375964849, 1, 9, 2.5, 
1, 370, 701, 6, 100, 15.1928120766385, 0, 11.9575061332945, Fall, 14.592222, 284.9348, 89, 204, 100, 5, 34.9760312321463, 3, 20, 3.25, 
