Time,InitRow,InitColumn,TotalSites,DamagedSites,CohortsKilled,MeanSeverity,
20, 406, 561, 112, 107, 64, 2, 
20, 407, 598, 118, 118, 34, 2, 
20, 408, 592, 9, 5, 2, 2, 
20, 412, 179, 128, 31, 4, 1, 
20, 418, 20, 357, 0, 0, 0, 
20, 419, 269, 8, 8, 91, 5, 
20, 421, 284, 72, 72, 194, 3, 
20, 421, 617, 47, 47, 71, 3, 
20, 422, 199, 21, 0, 0, 0, 
20, 423, 791, 59, 0, 0, 0, 
20, 429, 782, 12, 0, 0, 0, 
20, 430, 572, 65, 65, 326, 4.69, 
20, 430, 632, 12, 12, 53, 4, 
20, 433, 543, 138, 68, 9, 2, 
20, 433, 559, 36, 0, 0, 0, 
20, 433, 796, 69, 46, 7, 1, 
20, 435, 69, 172, 159, 1367, 5, 
20, 438, 680, 31, 8, 1, 2, 
20, 439, 623, 19, 19, 93, 4, 
20, 441, 562, 71, 0, 0, 0, 
20, 441, 625, 10, 9, 32, 3.89, 
20, 441, 893, 139, 139, 1032, 4.99, 
20, 443, 659, 1, 0, 0, 0, 
20, 444, 591, 34, 34, 84, 3, 
20, 444, 795, 63, 63, 49, 2, 
20, 445, 478, 62, 0, 0, 0, 
20, 446, 611, 51, 0, 0, 0, 
20, 449, 490, 141, 4, 35, 5, 
20, 450, 583, 31, 30, 152, 3, 
20, 455, 573, 73, 68, 17, 1.65, 
20, 456, 490, 24, 0, 0, 0, 
20, 457, 724, 53, 49, 99, 3, 
20, 459, 144, 161, 113, 43, 1, 
20, 459, 751, 98, 91, 63, 2, 
20, 466, 629, 103, 0, 0, 0, 
20, 470, 622, 133, 0, 0, 0, 
20, 472, 743, 127, 127, 77, 2, 
20, 475, 602, 2, 0, 0, 0, 
20, 475, 812, 46, 46, 313, 5, 
20, 475, 907, 46, 46, 434, 5, 
20, 477, 784, 67, 49, 23, 2, 
20, 480, 910, 116, 0, 0, 0, 
20, 481, 642, 69, 0, 0, 0, 
20, 482, 84, 19, 19, 74, 4, 
20, 483, 842, 27, 0, 0, 0, 
20, 484, 640, 9, 0, 0, 0, 
20, 489, 564, 396, 0, 0, 0, 
20, 496, 438, 551, 551, 167, 2, 
20, 505, 501, 226, 0, 0, 0, 
20, 513, 145, 598, 598, 4545, 5, 
20, 520, 423, 587, 559, 22, 1, 
20, 529, 575, 113, 0, 0, 0, 
20, 532, 416, 332, 1, 9, 5, 
20, 536, 198, 302, 0, 0, 0, 
20, 536, 282, 103, 103, 760, 5, 
20, 538, 148, 222, 222, 1183, 4, 
20, 540, 584, 20, 0, 0, 0, 
20, 547, 220, 359, 0, 0, 0, 
20, 553, 455, 672, 671, 90, 1, 
20, 564, 378, 169, 102, 5, 1, 
20, 578, 256, 137, 0, 0, 0, 
20, 585, 150, 171, 0, 0, 0, 
20, 585, 338, 49, 49, 389, 4.96, 
20, 592, 338, 19, 19, 169, 4, 
20, 594, 344, 212, 210, 174, 2, 
20, 595, 592, 71, 71, 37, 2, 
20, 598, 233, 167, 167, 1116, 4.97, 
20, 601, 492, 126, 0, 0, 0, 
20, 607, 177, 154, 145, 69, 2, 
20, 612, 475, 63, 0, 0, 0, 
20, 620, 618, 97, 0, 0, 0, 
20, 629, 554, 1434, 1434, 10425, 5, 
20, 631, 211, 466, 0, 0, 0, 
20, 632, 126, 59, 0, 0, 0, 
20, 634, 614, 33, 33, 17, 2, 
20, 637, 637, 66, 0, 0, 0, 
20, 640, 333, 70, 24, 11, 1, 
20, 642, 651, 91, 0, 0, 0, 
20, 644, 616, 158, 0, 0, 0, 
20, 649, 592, 26, 0, 0, 0, 
20, 656, 93, 78, 0, 0, 0, 
20, 662, 117, 360, 0, 0, 0, 
20, 662, 619, 39, 39, 74, 2, 
20, 664, 645, 31, 31, 195, 4.97, 
20, 667, 384, 92, 91, 628, 4.29, 
20, 670, 589, 57, 0, 0, 0, 
20, 672, 404, 173, 129, 12, 1.72, 
20, 674, 358, 22, 22, 152, 4.68, 
20, 675, 476, 218, 0, 0, 0, 
20, 677, 609, 25, 0, 0, 0, 
20, 681, 347, 171, 0, 0, 0, 
20, 682, 492, 70, 70, 794, 5, 
20, 687, 607, 37, 37, 270, 4, 
20, 687, 627, 13, 12, 11, 2, 
20, 690, 92, 102, 102, 236, 3, 
20, 690, 584, 33, 0, 0, 0, 
20, 691, 472, 114, 114, 42, 2, 
20, 694, 614, 91, 91, 563, 4.96, 
20, 695, 553, 403, 0, 0, 0, 
20, 696, 205, 10, 0, 0, 0, 
20, 699, 616, 14, 0, 0, 0, 
20, 701, 94, 354, 354, 1195, 3, 
20, 705, 556, 101, 101, 154, 3, 
20, 707, 548, 52, 10, 20, 5, 
20, 708, 441, 14, 14, 217, 5, 
20, 713, 591, 48, 0, 0, 0, 
20, 716, 290, 185, 0, 0, 0, 
20, 716, 481, 53, 0, 0, 0, 
20, 716, 611, 3, 3, 22, 4, 
20, 717, 80, 44, 30, 13, 2, 
20, 717, 607, 109, 109, 554, 4, 
20, 719, 599, 178, 167, 15, 1, 
20, 722, 641, 16, 2, 18, 5, 
20, 724, 558, 46, 11, 1, 1, 
20, 726, 513, 76, 0, 0, 0, 
20, 727, 656, 56, 56, 440, 4.64, 
20, 729, 623, 13, 10, 8, 2, 
20, 734, 441, 50, 50, 583, 5, 
20, 735, 605, 35, 0, 0, 0, 
20, 739, 503, 142, 135, 73, 2, 
20, 740, 676, 146, 0, 0, 0, 
20, 744, 669, 52, 52, 251, 5, 
20, 753, 559, 91, 0, 0, 0, 
20, 753, 642, 2, 0, 0, 0, 
20, 759, 414, 139, 139, 954, 5, 
20, 770, 659, 80, 80, 111, 2, 
20, 771, 507, 11, 7, 4, 2, 
20, 774, 466, 48, 1, 5, 4, 
20, 774, 600, 168, 0, 0, 0, 
20, 775, 34, 273, 0, 0, 0, 
20, 775, 517, 64, 42, 1, 1, 
20, 780, 560, 51, 51, 99, 2, 
20, 784, 411, 71, 71, 340, 5, 
20, 784, 424, 33, 0, 0, 0, 
20, 785, 669, 85, 0, 0, 0, 
20, 789, 566, 195, 0, 0, 0, 
20, 791, 467, 29, 0, 0, 0, 
20, 793, 629, 485, 0, 0, 0, 
20, 794, 635, 120, 0, 0, 0, 
20, 795, 611, 12, 9, 5, 2, 
20, 797, 465, 14, 14, 7, 2, 
20, 811, 481, 122, 119, 49, 2, 
20, 813, 480, 91, 0, 0, 0, 
20, 813, 633, 32, 32, 237, 4.97, 
20, 814, 514, 71, 0, 0, 0, 
20, 815, 631, 65, 0, 0, 0, 
20, 817, 570, 54, 0, 0, 0, 
20, 822, 12, 115, 0, 0, 0, 
20, 823, 608, 6, 6, 76, 5, 
20, 825, 472, 33, 33, 21, 2, 
20, 825, 617, 93, 81, 24, 1, 
20, 831, 467, 156, 0, 0, 0, 
20, 831, 478, 54, 0, 0, 0, 
20, 834, 559, 36, 0, 0, 0, 
20, 835, 511, 17, 16, 4, 2, 
20, 835, 598, 87, 0, 0, 0, 
20, 844, 353, 34, 28, 1, 2, 
20, 849, 438, 14, 14, 85, 5, 
20, 850, 74, 10, 0, 0, 0, 
20, 854, 627, 108, 0, 0, 0, 
20, 855, 71, 64, 0, 0, 0, 
20, 858, 33, 59, 0, 0, 0, 
20, 859, 466, 57, 0, 0, 0, 
20, 860, 665, 24, 24, 283, 5, 
20, 867, 486, 77, 77, 482, 5, 
20, 869, 370, 206, 206, 1190, 4, 
20, 870, 117, 19, 19, 100, 5, 
20, 870, 589, 31, 0, 0, 0, 
20, 872, 23, 15, 15, 72, 5, 
20, 873, 63, 28, 28, 105, 5, 
20, 876, 265, 497, 0, 0, 0, 
20, 877, 104, 106, 105, 423, 5, 
20, 877, 400, 1881, 1881, 8679, 4, 
20, 877, 645, 140, 38, 3, 1, 
20, 878, 100, 6, 0, 0, 0, 
20, 878, 433, 38, 25, 6, 2, 
20, 879, 27, 197, 0, 0, 0, 
20, 881, 425, 9, 3, 2, 2, 
20, 881, 638, 1, 0, 0, 0, 
20, 883, 17, 87, 86, 8, 2, 
20, 884, 624, 96, 96, 761, 4, 
20, 887, 483, 146, 112, 17, 2, 
20, 888, 614, 80, 0, 0, 0, 
20, 890, 461, 161, 148, 53, 2, 
20, 891, 232, 347, 347, 128, 2, 
20, 892, 319, 110, 109, 53, 1, 
20, 894, 472, 9, 0, 0, 0, 
20, 897, 218, 253, 238, 153, 2, 
20, 897, 238, 143, 1, 21, 5, 
20, 899, 632, 187, 187, 1358, 4, 
20, 901, 379, 847, 840, 568, 2, 
20, 904, 63, 76, 0, 0, 0, 
20, 905, 80, 34, 0, 0, 0, 
20, 905, 95, 66, 0, 0, 0, 
20, 905, 502, 91, 86, 7, 1, 
20, 911, 14, 122, 122, 678, 4, 
20, 914, 38, 32, 0, 0, 0, 
20, 914, 470, 383, 0, 0, 0, 
20, 914, 503, 47, 45, 30, 4, 
20, 917, 110, 67, 54, 14, 1, 
20, 918, 578, 73, 0, 0, 0, 
20, 919, 636, 71, 0, 0, 0, 
20, 921, 508, 12, 0, 0, 0, 
20, 925, 547, 157, 148, 9, 1, 
20, 927, 382, 108, 108, 903, 5, 
20, 928, 119, 118, 0, 0, 0, 
20, 929, 659, 21, 21, 71, 2, 
20, 930, 107, 22, 22, 194, 5, 
20, 933, 149, 197, 197, 251, 2, 
20, 933, 209, 49, 0, 0, 0, 
20, 934, 449, 84, 84, 128, 2, 
20, 934, 614, 33, 1, 1, 5, 
20, 936, 61, 265, 265, 1918, 5, 
20, 938, 32, 33, 0, 0, 0, 
20, 938, 129, 43, 40, 36, 2, 
20, 942, 601, 40, 38, 10, 2, 
20, 944, 580, 177, 111, 14, 1, 
20, 946, 643, 80, 80, 969, 5, 
20, 947, 93, 15, 14, 36, 2, 
20, 949, 392, 49, 49, 411, 5, 
20, 949, 468, 74, 74, 117, 2, 
20, 950, 520, 105, 104, 25, 2, 
20, 951, 124, 67, 0, 0, 0, 
20, 953, 45, 2, 0, 0, 0, 
20, 955, 183, 227, 0, 0, 0, 
20, 956, 469, 208, 74, 13, 1, 
20, 958, 602, 100, 0, 0, 0, 
20, 963, 576, 119, 119, 947, 5, 
20, 966, 367, 198, 0, 0, 0, 
20, 969, 655, 47, 47, 9, 1, 
30, 8, 533, 135, 0, 0, 0, 
30, 13, 607, 15, 15, 98, 5, 
30, 13, 626, 26, 0, 0, 0, 
30, 14, 419, 256, 256, 1890, 4.98, 
30, 14, 679, 190, 190, 1172, 4, 
30, 19, 440, 108, 108, 676, 4.98, 
30, 19, 684, 11, 0, 0, 0, 
30, 24, 602, 153, 149, 26, 1, 
30, 32, 420, 246, 221, 101, 2, 
30, 33, 414, 387, 1, 9, 5, 
30, 35, 674, 77, 77, 251, 5, 
30, 55, 474, 7, 0, 0, 0, 
30, 59, 674, 62, 62, 83, 2, 
30, 60, 584, 59, 0, 0, 0, 
30, 60, 594, 184, 184, 837, 4, 
30, 62, 497, 45, 43, 144, 3, 
30, 66, 534, 72, 71, 101, 2, 
30, 71, 471, 128, 0, 0, 0, 
30, 81, 353, 1059, 1053, 333, 2, 
30, 82, 543, 218, 0, 0, 0, 
30, 84, 518, 29, 0, 0, 0, 
30, 85, 461, 189, 189, 663, 4, 
30, 102, 486, 202, 0, 0, 0, 
30, 111, 595, 129, 121, 82, 2, 
30, 112, 430, 117, 97, 22, 2, 
30, 112, 621, 89, 0, 0, 0, 
30, 118, 323, 18, 16, 2, 1, 
30, 121, 428, 23, 23, 98, 4.96, 
30, 121, 566, 125, 88, 7, 1, 
30, 122, 321, 292, 235, 22, 1, 
30, 123, 606, 5, 0, 0, 0, 
30, 124, 544, 114, 0, 0, 0, 
30, 125, 397, 126, 0, 0, 0, 
30, 125, 578, 17, 0, 0, 0, 
30, 128, 655, 173, 0, 0, 0, 
30, 129, 664, 111, 69, 12, 1, 
30, 130, 654, 10, 0, 0, 0, 
30, 132, 610, 96, 96, 704, 5, 
30, 136, 499, 185, 185, 1481, 4.99, 
30, 140, 436, 50, 0, 0, 0, 
30, 140, 500, 176, 121, 4, 1, 
30, 146, 274, 198, 12, 109, 5, 
30, 146, 604, 38, 0, 0, 0, 
30, 147, 323, 23, 0, 0, 0, 
30, 148, 480, 11, 0, 0, 0, 
30, 153, 673, 30, 0, 0, 0, 
30, 156, 400, 131, 0, 0, 0, 
30, 160, 44, 73, 54, 390, 5, 
30, 161, 724, 205, 176, 75, 1, 
30, 163, 781, 48, 48, 28, 1, 
30, 167, 654, 165, 0, 0, 0, 
30, 167, 778, 46, 0, 0, 0, 
30, 168, 380, 42, 42, 67, 3, 
30, 168, 416, 35, 0, 0, 0, 
30, 169, 707, 8, 8, 77, 4.38, 
30, 170, 584, 155, 154, 334, 3, 
30, 171, 512, 9, 0, 0, 0, 
30, 175, 376, 197, 197, 1114, 5, 
30, 175, 809, 102, 100, 96, 2, 
30, 176, 462, 7, 5, 5, 2, 
30, 176, 656, 82, 0, 0, 0, 
30, 179, 14, 405, 349, 49, 1, 
30, 180, 651, 174, 0, 0, 0, 
30, 181, 229, 117, 117, 721, 4, 
30, 181, 702, 28, 0, 0, 0, 
30, 182, 253, 2, 0, 0, 0, 
30, 183, 587, 33, 0, 0, 0, 
30, 186, 820, 61, 61, 582, 5, 
30, 187, 227, 239, 0, 0, 0, 
30, 188, 713, 40, 0, 0, 0, 
30, 188, 793, 132, 130, 1063, 4, 
30, 189, 617, 20, 0, 0, 0, 
30, 192, 483, 123, 0, 0, 0, 
30, 196, 751, 29, 29, 299, 5, 
30, 196, 820, 38, 0, 0, 0, 
30, 198, 318, 124, 124, 1206, 5, 
30, 198, 596, 12, 12, 88, 4.92, 
30, 199, 306, 24, 0, 0, 0, 
30, 199, 605, 41, 41, 251, 4, 
30, 200, 817, 9, 0, 0, 0, 
30, 203, 605, 38, 0, 0, 0, 
30, 204, 737, 127, 0, 0, 0, 
30, 207, 802, 74, 73, 543, 5, 
30, 210, 697, 354, 0, 0, 0, 
30, 211, 427, 59, 59, 416, 5, 
30, 212, 584, 47, 0, 0, 0, 
30, 213, 643, 33, 0, 0, 0, 
30, 213, 803, 1, 1, 2, 4, 
30, 213, 806, 31, 0, 0, 0, 
30, 215, 523, 15, 0, 0, 0, 
30, 215, 684, 36, 36, 38, 2, 
30, 216, 565, 75, 0, 0, 0, 
30, 216, 791, 66, 0, 0, 0, 
30, 219, 137, 835, 0, 0, 0, 
30, 219, 639, 13, 9, 12, 2, 
30, 220, 678, 359, 354, 128, 2, 
30, 221, 542, 212, 187, 185, 2, 
30, 222, 588, 3, 0, 0, 0, 
30, 223, 117, 34, 32, 7, 2, 
30, 224, 319, 78, 78, 511, 5, 
30, 224, 405, 103, 0, 0, 0, 
30, 229, 820, 18, 0, 0, 0, 
30, 230, 449, 16, 16, 136, 5, 
30, 231, 583, 26, 25, 7, 2, 
30, 232, 814, 35, 0, 0, 0, 
30, 235, 654, 45, 6, 1, 1, 
30, 236, 234, 93, 0, 0, 0, 
30, 236, 247, 39, 39, 191, 4, 
30, 238, 567, 122, 0, 0, 0, 
30, 241, 643, 13, 0, 0, 0, 
30, 242, 227, 367, 339, 36, 2, 
30, 244, 748, 32, 0, 0, 0, 
30, 244, 825, 130, 0, 0, 0, 
30, 245, 775, 51, 51, 364, 4.96, 
30, 248, 606, 267, 266, 114, 2, 
30, 249, 784, 55, 53, 21, 1, 
30, 250, 408, 8, 8, 8, 1, 
30, 256, 649, 96, 80, 10, 1, 
30, 256, 781, 50, 50, 36, 1.82, 
30, 256, 786, 40, 37, 27, 2, 
30, 258, 763, 15, 0, 0, 0, 
30, 259, 162, 297, 0, 0, 0, 
30, 260, 312, 205, 0, 0, 0, 
30, 260, 332, 145, 0, 0, 0, 
30, 261, 95, 5, 5, 22, 4.2, 
30, 261, 838, 22, 20, 7, 2, 
30, 262, 647, 11, 11, 137, 5, 
30, 263, 234, 25, 0, 0, 0, 
30, 263, 412, 153, 0, 0, 0, 
30, 266, 367, 35, 0, 0, 0, 
30, 266, 433, 155, 155, 889, 4.99, 
30, 269, 614, 41, 0, 0, 0, 
30, 270, 37, 106, 0, 0, 0, 
30, 271, 251, 429, 0, 0, 0, 
30, 271, 593, 30, 0, 0, 0, 
30, 273, 215, 22, 16, 2, 1, 
30, 273, 766, 77, 0, 0, 0, 
30, 276, 824, 25, 25, 10, 1, 
30, 277, 563, 1, 0, 0, 0, 
30, 278, 847, 76, 63, 54, 2, 
30, 279, 798, 43, 25, 4, 1, 
30, 281, 436, 195, 0, 0, 0, 
30, 281, 468, 85, 85, 53, 2, 
30, 286, 214, 120, 0, 0, 0, 
30, 290, 413, 270, 0, 0, 0, 
30, 291, 616, 38, 0, 0, 0, 
30, 295, 14, 165, 0, 0, 0, 
30, 299, 464, 78, 0, 0, 0, 
30, 301, 497, 122, 122, 1112, 5, 
30, 301, 498, 27, 0, 0, 0, 
30, 303, 232, 63, 54, 12, 2, 
30, 310, 827, 28, 28, 206, 5, 
30, 311, 503, 84, 83, 154, 3, 
30, 314, 58, 119, 107, 41, 2, 
30, 317, 809, 61, 0, 0, 0, 
30, 319, 28, 753, 753, 527, 2, 
30, 322, 386, 277, 277, 2449, 5, 
30, 322, 447, 177, 169, 30, 1, 
30, 323, 641, 39, 39, 178, 4.85, 
30, 327, 93, 870, 870, 433, 2, 
30, 327, 402, 850, 850, 6663, 5, 
30, 328, 429, 79, 0, 0, 0, 
30, 332, 297, 25, 0, 0, 0, 
30, 332, 342, 137, 136, 1040, 5, 
30, 332, 629, 18, 17, 93, 5, 
30, 333, 295, 61, 61, 48, 2, 
30, 335, 253, 141, 0, 0, 0, 
30, 338, 685, 29, 0, 0, 0, 
30, 345, 349, 112, 104, 171, 3, 
30, 345, 737, 22, 22, 42, 2, 
30, 345, 869, 22, 22, 209, 4.95, 
30, 347, 66, 337, 274, 104, 2, 
30, 348, 740, 123, 123, 995, 4.95, 
30, 359, 331, 28, 15, 6, 2.8, 
30, 360, 694, 202, 202, 1509, 5, 
30, 361, 815, 12, 0, 0, 0, 
30, 362, 426, 599, 599, 5364, 5, 
30, 367, 881, 40, 34, 15, 2, 
30, 370, 746, 16, 16, 87, 4.75, 
30, 374, 640, 8, 8, 9, 2, 
30, 375, 192, 61, 61, 510, 5, 
30, 375, 723, 68, 68, 421, 5, 
30, 377, 736, 180, 17, 204, 5, 
30, 377, 769, 39, 35, 9, 2, 
30, 379, 204, 95, 93, 31, 2, 
30, 379, 225, 88, 88, 25, 2, 
30, 381, 613, 1, 0, 0, 0, 
30, 382, 864, 98, 95, 107, 2.97, 
30, 382, 906, 35, 35, 173, 4, 
30, 383, 486, 400, 0, 0, 0, 
30, 386, 213, 15, 10, 4, 2, 
30, 387, 202, 61, 0, 0, 0, 
30, 387, 520, 5, 5, 3, 2, 
30, 387, 605, 29, 29, 386, 5, 
30, 387, 855, 31, 31, 44, 2, 
30, 389, 542, 15, 15, 123, 5, 
30, 390, 199, 106, 1, 7, 4, 
30, 394, 589, 406, 383, 144, 2, 
30, 395, 139, 38, 0, 0, 0, 
30, 398, 104, 343, 0, 0, 0, 
30, 400, 254, 9, 9, 2, 2, 
30, 402, 586, 117, 0, 0, 0, 
30, 405, 585, 26, 0, 0, 0, 
30, 407, 76, 20, 0, 0, 0, 
30, 409, 161, 101, 101, 112, 2, 
30, 409, 696, 26, 0, 0, 0, 
30, 410, 297, 152, 138, 197, 2, 
30, 412, 655, 59, 59, 94, 3, 
30, 414, 661, 279, 0, 0, 0, 
30, 415, 250, 82, 82, 906, 5, 
30, 415, 754, 80, 33, 10, 2, 
30, 416, 563, 29, 0, 0, 0, 
30, 419, 228, 2, 0, 0, 0, 
30, 420, 509, 43, 43, 260, 5, 
30, 421, 862, 90, 3, 44, 5, 
30, 422, 277, 57, 57, 397, 5, 
30, 424, 500, 16, 0, 0, 0, 
30, 425, 615, 53, 26, 8, 2, 
30, 426, 688, 12, 0, 0, 0, 
30, 427, 191, 107, 81, 19, 1, 
30, 428, 564, 512, 0, 0, 0, 
30, 430, 228, 68, 0, 0, 0, 
30, 430, 604, 34, 34, 2, 1, 
30, 430, 693, 266, 260, 1093, 4, 
30, 433, 531, 4, 0, 0, 0, 
30, 435, 707, 147, 0, 0, 0, 
30, 435, 870, 31, 29, 46, 2, 
30, 438, 175, 99, 0, 0, 0, 
30, 444, 615, 15, 15, 28, 2, 
30, 444, 824, 26, 26, 227, 3, 
30, 445, 698, 41, 0, 0, 0, 
30, 445, 724, 12, 0, 0, 0, 
30, 447, 267, 58, 0, 0, 0, 
30, 448, 863, 1, 1, 5, 5, 
30, 448, 877, 5, 4, 23, 4.5, 
30, 450, 527, 73, 73, 395, 5, 
30, 452, 797, 85, 0, 0, 0, 
30, 453, 547, 26, 19, 3, 2, 
30, 453, 763, 9, 9, 112, 5, 
30, 454, 616, 2, 2, 19, 5, 
30, 455, 136, 350, 0, 0, 0, 
30, 456, 273, 72, 70, 136, 3, 
30, 459, 259, 57, 57, 216, 3, 
30, 460, 837, 9, 2, 2, 1, 
30, 463, 592, 46, 0, 0, 0, 
30, 465, 181, 492, 492, 789, 3, 
30, 468, 218, 179, 0, 0, 0, 
30, 470, 604, 79, 79, 637, 4.99, 
30, 475, 263, 154, 0, 0, 0, 
30, 477, 733, 113, 110, 144, 2, 
30, 477, 783, 69, 61, 23, 2, 
30, 479, 678, 17, 2, 2, 3, 
30, 482, 897, 48, 48, 205, 4, 
30, 488, 255, 332, 296, 136, 2, 
30, 499, 522, 50, 50, 274, 5, 
30, 507, 140, 3, 0, 0, 0, 
30, 509, 575, 148, 133, 74, 2, 
30, 512, 582, 49, 0, 0, 0, 
30, 522, 136, 185, 38, 6, 2, 
30, 526, 222, 221, 0, 0, 0, 
30, 529, 225, 304, 1, 2, 2, 
30, 554, 159, 33, 0, 0, 0, 
30, 559, 359, 23, 0, 0, 0, 
30, 561, 533, 306, 305, 1904, 5, 
30, 581, 322, 52, 10, 4, 1, 
30, 586, 339, 291, 256, 121, 2, 
30, 588, 184, 72, 72, 237, 4, 
30, 588, 222, 387, 387, 259, 2, 
30, 589, 242, 308, 308, 1529, 5, 
30, 593, 502, 59, 0, 0, 0, 
30, 594, 197, 6, 0, 0, 0, 
30, 616, 248, 1289, 1289, 9831, 5, 
30, 619, 427, 40, 40, 31, 2, 
30, 619, 521, 197, 197, 12, 2, 
30, 620, 225, 767, 767, 4929, 5, 
30, 622, 563, 167, 0, 0, 0, 
30, 623, 565, 132, 0, 0, 0, 
30, 625, 563, 5, 1, 2, 2, 
30, 626, 574, 90, 0, 0, 0, 
30, 626, 625, 160, 0, 0, 0, 
30, 629, 650, 12, 0, 0, 0, 
30, 630, 199, 42, 0, 0, 0, 
30, 633, 179, 28, 28, 117, 4, 
30, 635, 472, 363, 359, 45, 1, 
30, 635, 580, 14, 0, 0, 0, 
30, 647, 341, 160, 160, 1732, 5, 
30, 654, 379, 139, 0, 0, 0, 
30, 658, 565, 61, 0, 0, 0, 
30, 665, 646, 7, 0, 0, 0, 
30, 666, 637, 1, 0, 0, 0, 
30, 671, 454, 177, 159, 42, 2, 
30, 679, 95, 109, 49, 5, 1, 
30, 682, 402, 46, 46, 2, 2, 
30, 685, 353, 85, 0, 0, 0, 
30, 686, 205, 411, 291, 29, 1, 
30, 692, 337, 98, 0, 0, 0, 
30, 695, 414, 138, 0, 0, 0, 
30, 698, 515, 99, 80, 8, 1, 
30, 701, 442, 3, 0, 0, 0, 
30, 701, 581, 342, 342, 990, 3, 
30, 702, 378, 145, 145, 1499, 5, 
30, 703, 444, 1, 0, 0, 0, 
30, 713, 533, 5, 0, 0, 0, 
30, 714, 295, 223, 223, 1695, 5, 
30, 714, 539, 15, 14, 5, 1, 
30, 714, 629, 16, 0, 0, 0, 
30, 718, 426, 35, 34, 27, 2, 
30, 719, 629, 1, 1, 4, 4, 
30, 720, 597, 11, 0, 0, 0, 
30, 721, 654, 29, 0, 0, 0, 
30, 724, 452, 15, 11, 9, 2, 
30, 724, 512, 23, 23, 25, 2, 
30, 731, 431, 44, 0, 0, 0, 
30, 731, 656, 20, 14, 11, 3, 
30, 732, 529, 256, 0, 0, 0, 
30, 733, 425, 59, 59, 708, 5, 
30, 734, 77, 830, 0, 0, 0, 
30, 734, 426, 41, 38, 14, 1, 
30, 734, 588, 128, 0, 0, 0, 
30, 739, 445, 89, 89, 664, 5, 
30, 741, 411, 3, 0, 0, 0, 
30, 743, 428, 133, 0, 0, 0, 
30, 748, 381, 1, 0, 0, 0, 
30, 749, 586, 1, 0, 0, 0, 
30, 755, 412, 54, 0, 0, 0, 
30, 755, 480, 145, 144, 265, 3, 
30, 756, 549, 35, 35, 77, 2, 
30, 759, 595, 11, 8, 3, 1, 
30, 760, 484, 108, 107, 228, 3, 
30, 762, 407, 5, 0, 0, 0, 
30, 763, 648, 28, 28, 51, 2, 
30, 765, 654, 34, 27, 9, 1, 
30, 781, 453, 79, 79, 436, 5, 
30, 786, 484, 206, 206, 640, 3, 
30, 789, 497, 197, 0, 0, 0, 
30, 794, 469, 27, 26, 114, 5, 
30, 795, 288, 41, 0, 0, 0, 
30, 798, 495, 9, 0, 0, 0, 
30, 803, 335, 8, 7, 7, 2, 
30, 807, 530, 29, 29, 167, 5, 
30, 812, 514, 70, 0, 0, 0, 
30, 812, 655, 14, 0, 0, 0, 
30, 814, 663, 8, 7, 9, 2, 
30, 820, 640, 65, 0, 0, 0, 
30, 823, 665, 83, 75, 23, 1, 
30, 824, 560, 11, 0, 0, 0, 
30, 827, 574, 50, 0, 0, 0, 
30, 827, 663, 62, 0, 0, 0, 
30, 830, 459, 1, 0, 0, 0, 
30, 834, 408, 85, 85, 385, 5, 
30, 837, 642, 9, 0, 0, 0, 
30, 840, 624, 4, 0, 0, 0, 
30, 842, 111, 10, 0, 0, 0, 
30, 842, 581, 41, 22, 5, 1, 
30, 843, 472, 54, 54, 21, 2, 
30, 844, 457, 98, 97, 46, 2, 
30, 844, 505, 28, 0, 0, 0, 
30, 845, 118, 26, 26, 48, 2, 
30, 857, 546, 7, 7, 14, 2, 
30, 862, 129, 257, 0, 0, 0, 
30, 862, 576, 1, 0, 0, 0, 
30, 863, 115, 41, 41, 224, 5, 
30, 864, 671, 42, 15, 6, 1, 
30, 873, 512, 41, 0, 0, 0, 
30, 874, 223, 94, 0, 0, 0, 
30, 878, 613, 4, 0, 0, 0, 
30, 878, 629, 80, 80, 785, 5, 
30, 878, 633, 1, 0, 0, 0, 
30, 879, 39, 49, 49, 276, 5, 
30, 880, 26, 185, 0, 0, 0, 
30, 883, 602, 43, 0, 0, 0, 
30, 886, 495, 52, 0, 0, 0, 
30, 888, 83, 74, 74, 230, 3, 
30, 892, 21, 93, 0, 0, 0, 
30, 893, 28, 15, 0, 0, 0, 
30, 904, 487, 292, 0, 0, 0, 
30, 905, 410, 31, 0, 0, 0, 
30, 906, 474, 119, 119, 874, 4, 
30, 907, 197, 194, 194, 1359, 5, 
30, 907, 523, 22, 0, 0, 0, 
30, 911, 263, 173, 167, 101, 2, 
30, 913, 429, 213, 213, 1832, 5, 
30, 914, 627, 203, 0, 0, 0, 
30, 917, 506, 36, 26, 2, 1, 
30, 921, 635, 286, 0, 0, 0, 
30, 922, 363, 182, 0, 0, 0, 
30, 922, 425, 24, 0, 0, 0, 
30, 924, 16, 251, 0, 0, 0, 
30, 925, 126, 89, 0, 0, 0, 
30, 926, 508, 50, 47, 89, 3, 
30, 926, 641, 178, 0, 0, 0, 
30, 927, 143, 166, 0, 0, 0, 
30, 931, 171, 10, 0, 0, 0, 
30, 934, 485, 33, 0, 0, 0, 
30, 936, 585, 35, 34, 1, 1, 
30, 942, 575, 284, 145, 57, 2, 
30, 948, 399, 12, 0, 0, 0, 
30, 950, 636, 91, 91, 523, 5, 
30, 953, 403, 98, 0, 0, 0, 
